5 stars_count,5 stars_average_score,4 stars_count,4 stars_average_score,3 stars_count,3 stars_average_score,1 star_count,1 star_average_score,2 stars_count,2 stars_average_score
13.0,0.7536141276359558,1.0,0.4779900014400482,,,,,,
43.0,0.6958716768164968,24.0,0.6102905335525671,1.0,0.2618657052516937,,,2.0,0.3614150881767273
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
8.0,0.820527046918869,,,,,,,,
40.0,0.731123548001051,19.0,0.5447796363579599,1.0,0.7833665013313293,1.0,0.4716036319732666,1.0,0.3447183668613434
1.0,0.7067739963531494,,,,,,,,
3.0,0.8284247120221456,1.0,0.436799556016922,,,1.0,0.531511127948761,,
,,,,1.0,0.251864492893219,,,,
,,1.0,0.8428148627281189,,,,,,
11.0,0.7097845538095995,3.0,0.7131495674451193,4.0,0.48977459967136383,1.0,0.7997583746910095,3.0,0.500570813814799
70.0,0.7472967041390283,7.0,0.5567088765757424,,,,,,
2.0,0.8048197627067566,,,,,,,,
2.0,0.724179595708847,,,,,,,,
33.0,0.7400219512708259,8.0,0.5423285737633705,3.0,0.5086789727210999,,,,
2.0,0.7953649163246155,,,,,,,,
9.0,0.745387057463328,1.0,0.6073889136314392,,,,,,
9.0,0.6548036336898804,3.0,0.5748417576154073,2.0,0.3242076486349106,2.0,0.7698472440242767,1.0,0.46934446692466736
49.0,0.6862070396238443,25.0,0.5521371626853943,2.0,0.42040613293647766,,,,
52.0,0.7515071980082072,13.0,0.5438499060960916,,,,,,
,,1.0,0.5262490510940552,,,,,,
38.0,0.6994993992541966,7.0,0.5631683170795441,2.0,0.4569043517112732,,,,
7.0,0.7404381377356393,5.0,0.5744801819324493,,,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.6955878138542175,,,,,,,,
23.0,0.6781270218932111,13.0,0.6095285713672638,2.0,0.5383903682231903,1.0,0.5522360801696777,,
1.0,0.8323700428009033,,,,,,,,
4.0,0.7286915183067322,1.0,0.5963746309280396,,,,,,
1.0,0.7729777693748474,,,,,,,,
12.0,0.6563685014843941,1.0,0.47264280915260315,,,,,,
,,,,1.0,0.251864492893219,,,,
122.0,0.7520356869599858,23.0,0.5596337072227312,2.0,0.38939322531223297,,,,
,,,,1.0,0.251864492893219,,,,
29.0,0.7837760407349159,2.0,0.5148299336433411,,,,,1.0,0.3935299813747406
22.0,0.778305861082944,3.0,0.5365850329399109,,,1.0,0.31585416197776794,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
12.0,0.798151046037674,1.0,0.49264955520629883,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,,,1.0,0.8739895224571228,,
27.0,0.736964613199234,11.0,0.5627557120539926,4.0,0.37492312490940094,1.0,0.31141161918640137,2.0,0.4518817514181137
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
97.0,0.7053470454879642,43.0,0.5613961011864418,5.0,0.46093985438346863,,,1.0,0.4606029689311981
2.0,0.8294101655483246,3.0,0.6171394983927408,,,,,1.0,0.38070255517959595
50.0,0.8342922711372376,4.0,0.5005807653069496,,,,,1.0,0.2981720566749573
100.0,0.7185884740948677,35.0,0.5880677052906581,3.0,0.3895666301250458,,,,
,,,,1.0,0.251864492893219,,,,
5.0,0.6632402539253235,2.0,0.6116325557231903,,,,,,
14.0,0.7373407099928174,5.0,0.5650222778320313,1.0,0.49831026792526245,1.0,0.5971086621284485,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
9.0,0.6509021156364017,2.0,0.6616023182868958,1.0,0.5213915109634399,,,,
,,,,1.0,0.251864492893219,,,,
79.0,0.7663663889788375,12.0,0.5253174553314844,1.0,0.39170706272125244,,,,
7.0,0.7306257401193891,4.0,0.615268662571907,,,,,,
21.0,0.7060654986472357,5.0,0.5084887921810151,,,,,,
10.0,0.7660469472408294,4.0,0.5908243656158447,,,,,,
37.0,0.7487727903031014,12.0,0.6253248751163483,,,,,,
23.0,0.6802530547846919,12.0,0.5624471604824066,1.0,0.45563992857933044,,,,
26.0,0.7936291580016797,4.0,0.5022915378212929,,,1.0,0.6539938449859619,,
1.0,0.4359261095523834,,,,,,,,
,,,,1.0,0.251864492893219,,,,
4.0,0.7931464910507202,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.9385038018226624,,,,,,,,
5.0,0.6582324981689454,2.0,0.567922830581665,,,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.8199511170387268,1.0,0.49696311354637146,,,,,,
,,,,1.0,0.251864492893219,,,,
86.0,0.8090835754261461,5.0,0.5415223777294159,,,,,1.0,0.23905174434185028
2.0,0.8094045221805573,1.0,0.5145559310913086,,,,,1.0,0.5419303178787231
45.0,0.7520827545060051,11.0,0.5476871728897095,1.0,0.43695756793022156,1.0,0.3649003207683563,,
1.0,0.929493248462677,,,,,1.0,0.2861889600753784,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
186.0,0.7174066343615132,76.0,0.568676047027111,11.0,0.4692647809332067,1.0,0.6493008136749268,2.0,0.38421711325645447
,,,,1.0,0.251864492893219,,,,
1.0,0.6563313603401184,3.0,0.5638464987277985,,,,,,
,,,,1.0,0.251864492893219,,,,
6.0,0.7403294940789541,2.0,0.5943280756473541,1.0,0.5061733722686768,,,,
7.0,0.7569605112075806,3.0,0.5266224145889282,,,,,,
21.0,0.6886719039508274,17.0,0.5774437224163729,4.0,0.6117630302906036,,,1.0,0.406437486410141
,,,,1.0,0.251864492893219,,,,
1.0,0.9138122200965881,1.0,0.587217390537262,,,,,,
13.0,0.6487095699860499,1.0,0.72838294506073,1.0,0.5907281041145325,,,,
,,,,1.0,0.5255135893821716,,,1.0,0.5097148418426514
,,,,1.0,0.251864492893219,,,,
4.0,0.6617717295885086,1.0,0.6447821259498596,,,,,,
,,,,1.0,0.251864492893219,,,,
10.0,0.730489456653595,,,,,,,,
22.0,0.7779202461242676,5.0,0.5963595986366272,,,,,,
156.0,0.7218656071867698,45.0,0.5696584509478675,2.0,0.46937014162540436,,,2.0,0.45061811804771423
5.0,0.7574174404144287,3.0,0.4544649322827657,1.0,0.4864068627357483,,,,
67.0,0.7885878699928967,16.0,0.591250279918313,7.0,0.4999242808137621,3.0,0.6983375946680704,3.0,0.39710163076718646
,,,,1.0,0.251864492893219,,,,
10.0,0.7455600380897522,3.0,0.5149958928426107,,,,,,
,,,,1.0,0.251864492893219,,,,
159.0,0.7005508103460636,53.0,0.5497847013878372,12.0,0.4339521701137225,3.0,0.6088958779970804,3.0,0.47234036525090534
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
27.0,0.6838337447908189,11.0,0.5425294231284749,2.0,0.5225423276424408,1.0,0.35578683018684387,1.0,0.4789207875728607
111.0,0.7042978427431605,38.0,0.5668103663544906,1.0,0.25415539741516113,1.0,0.5048674941062927,1.0,0.411335289478302
14.0,0.7273448812110084,3.0,0.589748332897822,,,,,,
7.0,0.7449678182601929,1.0,0.6680580973625183,1.0,0.6649593114852905,,,,
3.0,0.8630573948224386,,,,,,,,
63.0,0.7503496815287878,7.0,0.5912786509309497,1.0,0.5159220099449158,1.0,0.665704071521759,,
1.0,0.8506535887718201,,,,,,,,
1.0,0.833161473274231,,,,,,,,
,,,,1.0,0.251864492893219,,,,
12.0,0.8143850862979889,4.0,0.601166158914566,1.0,0.3514220118522644,,,2.0,0.4013734310865402
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.46034589409828186,,,,
9.0,0.7312347359127469,3.0,0.686995247999827,,,,,,
2.0,0.8283742666244507,,,,,,,,
23.0,0.6636386371177175,14.0,0.539927425129073,1.0,0.2539339065551758,1.0,0.45957088470458984,3.0,0.44231194257736206
13.0,0.6837277412414551,3.0,0.6340921322504679,1.0,0.33456718921661377,,,1.0,0.4800654947757721
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
57.0,0.6892693372149217,18.0,0.5401948922210269,1.0,0.31761595606803894,2.0,0.7366757392883301,,
33.0,0.741316096349196,2.0,0.521626353263855,2.0,0.5376231670379639,,,,
7.0,0.7316381250108991,1.0,0.7726231813430786,,,,,,
24.0,0.7661218432088693,4.0,0.5374709591269493,,,,,1.0,0.44572699069976807
60.0,0.7485180626312892,7.0,0.5005551704338619,1.0,0.5668082237243652,1.0,0.4967358112335205,1.0,0.5395484566688538
86.0,0.7595121458519337,25.0,0.5649310147762299,1.0,0.3985613286495209,,,1.0,0.49873119592666626
2.0,0.8758632242679596,2.0,0.6702307760715485,,,,,,
31.0,0.6831762521497665,22.0,0.5244278528473594,2.0,0.3234749436378479,1.0,0.46145105361938477,,
1.0,0.9030182361602783,2.0,0.6332927346229553,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.8094229102134705,2.0,0.6432139873504639,,,,,,
169.0,0.7542897968955294,49.0,0.5913791778136273,7.0,0.5004053158419473,,,1.0,0.44994452595710754
257.0,0.7215144142566488,98.0,0.5509319667305265,17.0,0.5344878961058224,2.0,0.5004225820302963,5.0,0.4790660083293915
20.0,0.7346792250871659,9.0,0.6046360466215346,,,,,,
156.0,0.7153395269161615,62.0,0.5950343113753104,4.0,0.5444882437586784,2.0,0.5096463263034821,3.0,0.4350109001000722
3.0,0.7384329438209534,,,,,,,,
5.0,0.5756382644176483,1.0,0.33775272965431213,,,,,,
,,1.0,0.4314076900482178,,,,,,
,,,,1.0,0.251864492893219,,,,
39.0,0.7481035414414529,6.0,0.5714770058790842,5.0,0.43071826696395876,,,,
167.0,0.7529120024092897,24.0,0.5212034371991953,4.0,0.4167053699493408,,,,
11.0,0.8073733015493914,6.0,0.5627233137687048,2.0,0.32462623715400696,,,,
3.0,0.7368367910385132,2.0,0.5915279388427734,,,,,,
1.0,0.5845711827278137,1.0,0.49766409397125244,,,,,,
3.0,0.7233514289061228,,,,,,,,
1.0,0.8744410872459412,,,,,,,,
74.0,0.7550056802259909,5.0,0.534244966506958,,,,,1.0,0.35485437512397766
1.0,0.8600978255271912,,,1.0,0.2539339065551758,1.0,0.33942073583602905,,
175.0,0.6997555989878518,100.0,0.589848808646202,20.0,0.5227842226624488,6.0,0.5198881973822912,9.0,0.5365340113639832
7.0,0.7303282192775181,3.0,0.4949600001176198,1.0,0.2539339065551758,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.7210612297058105,1.0,0.5368796586990356,,,,,,
19.0,0.7435127088898107,,,,,1.0,0.8869099617004395,,
1.0,0.7511131763458252,,,,,,,,
6.0,0.7266848087310791,2.0,0.5322217643260956,1.0,0.2539339065551758,2.0,0.5494287014007568,,
11.0,0.6807950680906122,4.0,0.5525975376367569,1.0,0.4529917538166046,,,,
1.0,0.8993925452232361,,,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
3.0,0.6681950887044271,,,,,1.0,0.6034042835235596,,
1.0,0.7892335653305054,,,,,,,,
,,,,,,,,1.0,0.6102628707885742
105.0,0.729323605128697,46.0,0.6109818757876105,4.0,0.5446843355894089,3.0,0.5876445670922598,3.0,0.4645493229230245
126.0,0.723149792306007,53.0,0.5638697794023549,3.0,0.49603984753290814,1.0,0.3441512882709503,,
7.0,0.7209226318768093,2.0,0.6446114480495453,,,1.0,0.35093191266059875,,
30.0,0.6770634611447652,4.0,0.5733612179756165,,,1.0,0.6889840364456177,,
,,,,1.0,0.251864492893219,,,,
2.0,0.8709273934364319,,,,,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.4897490590810776,,,,,,,,
3.0,0.6622120340665182,4.0,0.5871814265847206,1.0,0.7436932921409607,,,,
5.0,0.7677439212799072,1.0,0.678439199924469,,,,,,
,,,,1.0,0.251864492893219,,,,
28.0,0.7678534973944936,7.0,0.5478800279753548,1.0,0.289556086063385,,,,
2.0,0.7861247062683105,4.0,0.4969016909599304,,,,,1.0,0.4451485574245453
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
4.0,0.8137036710977554,1.0,0.5345238447189331,,,,,,
16.0,0.7458155453205109,5.0,0.5919068098068238,2.0,0.5174805968999863,,,1.0,0.5501877665519714
86.0,0.7140185593865639,29.0,0.5475915906758144,3.0,0.5258123477300009,2.0,0.7856410443782806,1.0,0.5557799935340881
3.0,0.7731602390607198,4.0,0.6069690883159637,,,,,1.0,0.5367691516876221
211.0,0.740705246467726,53.0,0.5484656039273964,2.0,0.3846590220928192,,,1.0,0.31892129778862
,,,,1.0,0.251864492893219,,,,
,,1.0,0.8441342115402222,,,,,,
,,,,1.0,0.251864492893219,,,,
102.0,0.7183304242059296,39.0,0.5965172205215845,3.0,0.47746439774831134,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.5070229768753052,2.0,0.612070769071579,,,,,,
3.0,0.7023962736129761,1.0,0.4287097454071045,,,,,,
,,,,1.0,0.251864492893219,,,,
12.0,0.7877805431683859,3.0,0.5301239291826884,2.0,0.5561598092317581,,,,
1.0,0.8180015683174133,,,,,,,,
25.0,0.7253528559207916,8.0,0.5790438130497932,,,,,,
305.0,0.7417639179307907,73.0,0.5416081784522697,7.0,0.39692221369062153,1.0,0.26110097765922546,2.0,0.3636872321367264
7.0,0.6886981640543256,4.0,0.6384450197219849,1.0,0.43741416931152344,,,1.0,0.469607949256897
78.0,0.7608610265530072,12.0,0.5913712630669276,1.0,0.4640335738658905,1.0,0.26110097765922546,,
12.0,0.726108784476916,1.0,0.4796019196510315,,,1.0,0.6200922131538391,,
45.0,0.7016565594408247,18.0,0.5744283381435606,2.0,0.4205467104911804,,,3.0,0.39600976308186847
234.0,0.7210974343057371,122.0,0.601680409224307,21.0,0.5151833650611696,9.0,0.5113011764155494,18.0,0.49985015392303467
38.0,0.6835678509975734,21.0,0.589701832759948,4.0,0.5580140352249146,,,1.0,0.4358040392398834
4.0,0.9252041727304459,,,,,,,,
64.0,0.776664697099477,7.0,0.5520918667316437,1.0,0.3064340353012085,,,,
4.0,0.8457309454679489,2.0,0.49878786504268646,,,,,,
44.0,0.7194335839965127,9.0,0.5543602473205991,2.0,0.4319935292005539,1.0,0.3250753581523895,1.0,0.3548406958580017
,,,,1.0,0.251864492893219,,,,
52.0,0.7732695209292265,17.0,0.5761005633017596,,,,,3.0,0.4489422142505646
,,,,1.0,0.251864492893219,,,,
100.0,0.6713382703065872,44.0,0.5799687491221861,,,,,2.0,0.3976869434118271
5.0,0.7824869394302368,,,,,,,,
46.0,0.7198335625555204,7.0,0.5262404722826821,1.0,0.47443485260009766,,,,
5.0,0.8355333805084229,,,,,,,,
49.0,0.7188107608532419,17.0,0.5373504231957829,1.0,0.5872523784637451,2.0,0.6895840167999268,2.0,0.5972955822944641
,,,,,,1.0,0.7631563544273376,,
46.0,0.7382921978183414,9.0,0.5554871559143066,,,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
13.0,0.6647227819149311,12.0,0.5680562158425649,1.0,0.7420108318328857,,,2.0,0.4498184472322464
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
40.0,0.7498013336211443,11.0,0.592694567008452,,,,,,
21.0,0.7231216842219943,6.0,0.5199991116921107,,,,,1.0,0.3119851350784302
,,,,1.0,0.251864492893219,,,,
43.0,0.671607106924057,18.0,0.537481051352289,8.0,0.5563800558447838,,,2.0,0.5862688422203064
,,,,1.0,0.251864492893219,,,,
9.0,0.7384716272354126,3.0,0.7026028831799825,,,,,1.0,0.3260572850704193
,,,,1.0,0.251864492893219,,,,
,,,,,,,,1.0,0.4555903375148773
40.0,0.7714918002486228,8.0,0.6063769198954105,1.0,0.542262613773346,,,,
25.0,0.7389733874797821,3.0,0.49593741695086163,1.0,0.366111695766449,,,,
2.0,0.5942069441080093,,,,,,,,
20.0,0.7107404813170433,3.0,0.49658486247062683,,,1.0,0.28055793046951294,,
,,,,1.0,0.251864492893219,,,,
13.0,0.7774731929485614,5.0,0.5186310827732086,,,,,,
,,,,1.0,0.251864492893219,,,,
15.0,0.7023039778073629,6.0,0.5087963690360388,,,,,,
5.0,0.8495307922363281,3.0,0.5966909031073252,,,,,,
2.0,0.8154152035713196,,,,,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.4792720079421997,2.0,0.5626788139343262,,,1.0,0.4429300129413605,,
50.0,0.7066263651847839,29.0,0.5547651833501356,3.0,0.41257991393407184,1.0,0.35132139921188354,2.0,0.48658354580402374
69.0,0.6979392058607461,28.0,0.5727975570729801,3.0,0.403923104206721,,,2.0,0.5166201591491699
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
7.0,0.6989906430244446,,,,,,,,
47.0,0.6957982772208274,24.0,0.5708988805611929,11.0,0.4672813252969222,,,2.0,0.4273778200149536
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
279.0,0.7279613410059269,77.0,0.5564766669428194,1.0,0.4716961085796356,1.0,0.5280162692070007,1.0,0.4307948648929596
,,,,1.0,0.251864492893219,,,,
2.0,0.6837532967329025,1.0,0.6544427871704102,1.0,0.39743560552597046,1.0,0.4151642918586731,,
60.0,0.6802334263920784,22.0,0.6241429068825461,2.0,0.445912629365921,1.0,0.28572583198547363,,
,,,,1.0,0.251864492893219,,,,
6.0,0.7660605808099111,5.0,0.5226206839084625,,,,,1.0,0.4022805094718933
,,,,1.0,0.251864492893219,,,,
97.0,0.7278826000149717,64.0,0.5981495906598866,12.0,0.539903442064921,1.0,0.7461737990379333,1.0,0.2689301371574402
31.0,0.6853769883032768,13.0,0.5264525803235861,1.0,0.2657111883163452,1.0,0.6844542026519775,3.0,0.4744776388009389
,,,,1.0,0.251864492893219,,,,
155.0,0.7136081810920469,81.0,0.588447595084155,12.0,0.48965422560771305,8.0,0.6905169300734997,8.0,0.4422517865896225
,,1.0,0.6775670051574707,,,,,,
,,,,1.0,0.251864492893219,,,,
151.0,0.7803022395696072,19.0,0.5033640092925021,1.0,0.42127832770347595,,,,
269.0,0.7398903255790583,52.0,0.5609242847332587,9.0,0.35072851181030273,,,3.0,0.317094345887502
7.0,0.6840298686708722,4.0,0.5453916117548943,1.0,0.6981096267700195,,,1.0,0.33751794695854187
,,,,1.0,0.251864492893219,,,,
45.0,0.7152389155493842,31.0,0.6080509395368637,4.0,0.4197743609547615,,,1.0,0.4898246228694916
3.0,0.711043655872345,,,1.0,0.48188140988349915,,,,
8.0,0.6843481957912445,10.0,0.5475802034139633,3.0,0.6602881252765656,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.8873723149299622,,,,,,,,
5.0,0.6235755562782288,3.0,0.5825926860173544,,,,,,
74.0,0.7216840982437134,13.0,0.5705815416115981,4.0,0.517064057290554,,,1.0,0.23530955612659454
119.0,0.7392018950786912,46.0,0.5775197886902353,5.0,0.42288264632225037,,,,
1.0,0.5629479289054871,2.0,0.6993511915206909,1.0,0.5505833625793457,,,2.0,0.44651249051094055
,,,,1.0,0.251864492893219,,,,
10.0,0.684047532081604,5.0,0.5842747807502746,1.0,0.419778972864151,,,1.0,0.3621174097061157
,,,,1.0,0.251864492893219,,,,
22.0,0.7172968076034025,3.0,0.5198075175285339,,,,,,
1.0,0.734483540058136,,,,,,,,
,,,,1.0,0.251864492893219,,,,
64.0,0.711644571274519,16.0,0.5673768892884254,,,,,,
4.0,0.8294953256845474,2.0,0.609913632273674,1.0,0.4302504360675812,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.5745196342468262,,,,,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.9584639668464661,1.0,0.4546875059604645,1.0,0.5368294715881348,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
43.0,0.7267757529436156,8.0,0.5542214252054691,2.0,0.5632835328578949,,,,
,,,,1.0,0.251864492893219,,,,
52.0,0.7206587109428185,26.0,0.5354242393603692,,,1.0,0.8396860361099243,1.0,0.27169564366340637
4.0,0.7170810550451279,,,,,,,,
10.0,0.692284244298935,4.0,0.5275289192795753,,,,,,
,,,,1.0,0.251864492893219,,,,
3.0,0.7585305571556091,,,,,,,,
,,,,1.0,0.251864492893219,,,,
12.0,0.7637809216976166,5.0,0.6080086588859558,4.0,0.3128926232457161,1.0,0.5191035866737366,2.0,0.47204191982746124
,,,,1.0,0.251864492893219,,,,
1.0,0.9782180190086365,,,1.0,0.5219244956970215,,,,
26.0,0.6941764217156631,6.0,0.5085165599981943,,,,,1.0,0.4646233320236206
18.0,0.6809268775913451,4.0,0.5587148144841194,,,,,,
,,,,1.0,0.251864492893219,,,,
12.0,0.7029159565766653,10.0,0.5748083978891373,,,,,,
101.0,0.7550472516824703,21.0,0.5664520008223397,,,,,,
56.0,0.7710175162979535,3.0,0.6243018706639608,,,,,,
140.0,0.7823061004281044,13.0,0.5367345809936523,3.0,0.31396599610646564,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
10.0,0.7414898872375488,1.0,0.6038306355476379,,,,,,
,,,,1.0,0.251864492893219,,,,
2.0,0.8196420967578888,,,,,,,,
,,,,,,,,1.0,0.596653938293457
57.0,0.7793442774237248,8.0,0.5471169911324978,1.0,0.5246930718421936,,,,
39.0,0.7033634583155314,19.0,0.5771320791620957,3.0,0.44859273235003155,1.0,0.9343274831771851,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
14.0,0.6995565635817391,,,,,,,,
4.0,0.745804637670517,3.0,0.6226191322008768,1.0,0.49851301312446594,1.0,0.6629982590675354,2.0,0.5852435231208801
258.0,0.7117001077001409,75.0,0.5711616679032644,5.0,0.48681722283363343,,,,
,,,,1.0,0.251864492893219,,,,
44.0,0.7594057849862359,23.0,0.5779265903908274,2.0,0.6285176575183868,1.0,0.5048674941062927,2.0,0.5632843375205994
2.0,0.9105120301246643,,,,,,,,
,,,,1.0,0.251864492893219,,,,
1.0,0.7076773643493652,1.0,0.6315181255340576,,,,,,
149.0,0.713810625692342,64.0,0.5961928181350231,9.0,0.40026434924867416,6.0,0.5878424197435379,2.0,0.38113345205783844
2.0,0.7396054863929749,,,,,,,1.0,0.53310626745224
,,1.0,0.44364166259765625,,,,,,
,,,,1.0,0.251864492893219,,,,
21.0,0.7600392216727847,5.0,0.5789265990257263,,,,,2.0,0.5215063095092773
43.0,0.7457360084666762,12.0,0.5191129768888155,1.0,0.2539339065551758,1.0,0.2822185158729553,1.0,0.4335768520832062
35.0,0.6950676381587982,17.0,0.5849808664882884,,,,,1.0,0.6123941540718079
,,,,1.0,0.251864492893219,,,,
193.0,0.7692333668315966,53.0,0.5540996908016924,9.0,0.569334927532408,5.0,0.5786935925483704,4.0,0.4536515027284622
,,,,1.0,0.251864492893219,,,,
7.0,0.7654883691242763,1.0,0.2589445412158966,,,,,,
5.0,0.7016676664352417,,,2.0,0.5585755407810211,,,,
,,,,1.0,0.251864492893219,,,,
67.0,0.720488814720467,19.0,0.5973019160722431,5.0,0.4363445043563843,4.0,0.4158591479063034,4.0,0.4840221479535103
47.0,0.7035215091198048,23.0,0.5640629620655723,2.0,0.4150297939777374,1.0,0.42297500371932983,1.0,0.27508053183555603
13.0,0.7169681374843304,3.0,0.5771258473396301,,,,,,
2.0,0.9021915197372437,1.0,0.5276482701301575,,,,,,
217.0,0.7304517419382175,69.0,0.6046852141186811,3.0,0.3842569688955943,1.0,0.30066370964050293,1.0,0.5192512273788452
1.0,0.6285938620567322,,,,,,,,
9.0,0.6853409773773618,,,1.0,0.491961807012558,,,,
14.0,0.68499285195555,4.0,0.6081624254584312,2.0,0.4874687194824219,1.0,0.5248833298683167,,
51.0,0.6938290601851893,35.0,0.5675012631075723,4.0,0.47098349034786224,5.0,0.5632178008556366,3.0,0.4582983950773875
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
,,,,1.0,0.251864492893219,,,,
11.0,0.706993352283131,2.0,0.45374758541584015,,,,,,
72.0,0.7327057437764274,25.0,0.5368258619308471,,,,,3.0,0.3687774936358134
,,,,1.0,0.251864492893219,,,,
99.0,0.7169083998058782,43.0,0.585821846889895,9.0,0.4394095506933,1.0,0.8593940734863281,6.0,0.5029819707075754
6.0,0.5729967504739761,1.0,0.4686000943183899,2.0,0.4263177216053009,,,,
3.0,0.7553075750668844,1.0,0.6474025249481201,,,,,,
5.0,0.7734842538833618,,,,,,,,
96.0,0.7671603073055545,13.0,0.6114285359015832,1.0,0.3805650472640991,,,,
1.0,0.739410936832428,,,,,,,,
188.0,0.7858993166938741,21.0,0.5857503456728799,2.0,0.43276678025722504,,,2.0,0.3367845416069031
131.0,0.7430587458701534,29.0,0.5421745592150194,2.0,0.3330148607492447,,,1.0,0.40725886821746826
25.0,0.6689152884483337,17.0,0.534915499827441,3.0,0.5243472456932068,1.0,0.5855014324188232,1.0,0.4746457040309906
18.0,0.7336262199613783,10.0,0.5625927954912185,,,,,,
14.0,0.7059530530657087,5.0,0.5592469274997711,2.0,0.4326429218053818,,,1.0,0.622430145740509
2.0,0.7053261697292328,1.0,0.5053964257240295,,,,,,
,,1.0,0.5252269506454468,,,,,,
28.0,0.7327814400196075,4.0,0.5624507144093513,,,,,1.0,0.32222506403923035
